Customer ID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
14237.0,372,2,471.14,2010-12-01 13:20:00,2,2,2,222,6,Hibernating
14238.0,325,3,434.23,2011-01-17 14:40:00,2,3,2,232,7,Others
14239.0,42,21,4263.17,2011-10-27 14:40:00,4,5,5,455,14,Champions
14240.0,29,3,1247.49,2011-11-09 13:45:00,4,3,4,434,11,Big Spenders
14241.0,183,2,333.7,2011-06-09 11:46:00,3,2,2,322,7,Others
14242.0,234,2,280.55,2011-04-19 11:46:00,2,2,1,221,5,Hibernating
14243.0,8,17,7217.75,2011-12-01 11:12:00,5,5,5,555,15,Champions
14244.0,660,1,366.41999999999996,2010-02-17 11:40:00,1,1,2,112,4,Hibernating
14245.0,219,2,1693.45,2011-05-04 08:40:00,2,2,4,224,8,Hibernating
14246.0,110,3,1474.06,2011-08-21 11:50:00,3,3,4,334,10,Big Spenders
14247.0,277,5,753.56,2011-03-06 15:21:00,2,4,3,243,9,At Risk
14248.0,317,3,1032.95,2011-01-25 14:45:00,2,3,3,233,8,At Risk
14249.0,410,12,5400.461,2010-10-25 12:34:00,1,5,5,155,11,At Risk
14250.0,6,3,1904.05,2011-12-02 14:30:00,5,3,4,534,12,Big Spenders
14251.0,1,5,2879.7000000000003,2011-12-08 08:32:00,5,4,4,544,13,Champions
14252.0,380,1,350.99,2010-11-23 13:36:00,2,1,2,212,5,Hibernating
14253.0,492,2,363.40000000000003,2010-08-03 14:55:00,1,2,2,122,5,Hibernating
14254.0,432,1,601.03,2010-10-03 11:52:00,1,1,2,112,4,Hibernating
14255.0,545,1,1000.63,2010-06-11 15:54:00,1,1,3,113,5,Hibernating
14256.0,259,5,2460.79,2011-03-24 13:17:00,2,4,4,244,10,At Risk
14257.0,63,9,5954.45,2011-10-06 16:54:00,3,5,5,355,13,Loyal Customers
14258.0,8,25,32051.34,2011-11-30 15:27:00,5,5,5,555,15,Champions
14259.0,141,1,120.0,2011-07-21 10:44:00,3,1,1,311,5,Others
14260.0,470,3,824.28,2010-08-25 14:55:00,1,3,3,133,7,At Risk
14261.0,50,2,1163.45,2011-10-20 10:04:00,4,2,3,423,9,New Customers
14262.0,7,8,2618.23,2011-12-01 14:17:00,5,4,4,544,13,Champions
14263.0,422,1,322.93,2010-10-12 14:09:00,1,1,2,112,4,Hibernating
14264.0,154,6,1517.3600000000001,2011-07-08 10:20:00,3,4,4,344,11,Loyal Customers
14265.0,108,4,1373.35,2011-08-22 13:32:00,3,3,4,334,10,Big Spenders
14266.0,427,1,40.56,2010-10-07 13:32:00,1,1,1,111,3,Hibernating
14267.0,162,3,1516.24,2011-06-30 10:09:00,3,3,4,334,10,Big Spenders
14268.0,470,1,354.85,2010-08-26 10:45:00,1,1,2,112,4,Hibernating
14269.0,438,1,295.73,2010-09-26 12:53:00,1,1,2,112,4,Hibernating
14270.0,331,1,492.65000000000003,2011-01-12 09:33:00,2,1,2,212,5,Hibernating
14271.0,225,2,214.18,2011-04-28 12:47:00,2,2,1,221,5,Hibernating
14272.0,73,4,920.81,2011-09-27 10:08:00,3,3,3,333,9,Potential Loyalists
14273.0,50,4,559.97,2011-10-19 13:20:00,4,3,2,432,9,Potential Loyalists
14274.0,685,1,256.6,2010-01-22 12:51:00,1,1,1,111,3,Hibernating
14275.0,395,6,1189.3799999999999,2010-11-09 09:06:00,2,4,3,243,9,At Risk
14276.0,98,7,2102.68,2011-09-02 09:45:00,3,4,4,344,11,Loyal Customers
14277.0,14,9,17197.61,2011-11-24 15:01:00,5,5,5,555,15,Champions
14278.0,409,1,205.83,2010-10-26 12:07:00,2,1,1,211,4,Hibernating
14279.0,520,2,191.86,2010-07-07 08:42:00,1,2,1,121,4,Hibernating
14280.0,196,1,134.04,2011-05-27 10:37:00,2,1,1,211,4,Hibernating
14281.0,407,1,245.15,2010-10-27 14:45:00,2,1,1,211,4,Hibernating
14282.0,2,25,7250.76,2011-12-06 17:04:00,5,5,5,555,15,Champions
14283.0,462,4,628.44,2010-09-02 14:46:00,1,3,3,133,7,At Risk
14284.0,30,3,1299.65,2011-11-09 08:11:00,4,3,4,434,11,Big Spenders
14285.0,20,8,3284.42,2011-11-18 14:50:00,4,4,5,445,13,Champions
14286.0,23,7,8479.76,2011-11-16 10:34:00,4,4,5,445,13,Champions
14287.0,7,3,176.63,2011-12-01 13:25:00,5,3,1,531,9,Potential Loyalists
14288.0,212,1,426.6,2011-05-10 13:22:00,2,1,2,212,5,Hibernating
14289.0,8,6,911.26,2011-12-01 11:44:00,5,4,3,543,12,Loyal Customers
14290.0,10,8,4516.56,2011-11-28 14:02:00,5,4,5,545,14,Champions
14291.0,1,23,7904.1,2011-12-08 10:26:00,5,5,5,555,15,Champions
14292.0,7,16,9226.25,2011-12-02 11:50:00,5,5,5,555,15,Champions
14293.0,2,9,2903.01,2011-12-06 15:17:00,5,5,4,554,14,Champions
14294.0,406,1,375.34000000000003,2010-10-28 16:25:00,2,1,2,212,5,Hibernating
14295.0,39,5,2362.91,2011-10-30 15:50:00,4,4,4,444,12,Champions
14296.0,420,2,456.4,2010-10-14 14:14:00,1,2,2,122,5,Hibernating
14297.0,17,4,1305.33,2011-11-22 09:06:00,5,3,4,534,12,Big Spenders
14298.0,7,82,91194.49,2011-12-01 13:12:00,5,5,5,555,15,Champions
14299.0,7,27,14070.25,2011-12-01 16:05:00,5,5,5,555,15,Champions
14300.0,18,1,43.2,2011-11-21 08:57:00,5,1,1,511,7,New Customers
14301.0,116,4,1992.18,2011-08-14 15:33:00,3,3,4,334,10,Big Spenders
14302.0,430,3,742.9000000000001,2010-10-05 08:10:00,1,3,3,133,7,At Risk
14303.0,406,2,277.94,2010-10-28 15:37:00,2,2,1,221,5,Hibernating
14304.0,222,3,1725.01,2011-05-01 11:50:00,2,3,4,234,9,At Risk
14305.0,70,3,1858.96,2011-09-29 15:29:00,3,3,4,334,10,Big Spenders
14306.0,50,6,3151.4,2011-10-19 13:23:00,4,4,5,445,13,Champions
14307.0,88,10,4287.92,2011-09-12 09:38:00,3,5,5,355,13,Loyal Customers
14308.0,548,2,1147.02,2010-06-08 16:48:00,1,2,3,123,6,Hibernating
14309.0,7,11,3780.81,2011-12-01 13:33:00,5,5,5,555,15,Champions
14310.0,432,1,492.1,2010-10-03 12:34:00,1,1,2,112,4,Hibernating
14311.0,242,2,516.45,2011-04-11 10:14:00,2,2,2,222,6,Hibernating
14312.0,46,11,3090.29,2011-10-24 09:46:00,4,5,5,455,14,Champions
14314.0,106,2,229.79999999999998,2011-08-25 10:39:00,3,2,1,321,6,Others
14315.0,44,8,3197.82,2011-10-26 12:06:00,4,4,5,445,13,Champions
14316.0,421,5,1370.34,2010-10-13 16:31:00,1,4,4,144,9,At Risk
14317.0,64,1,508.58,2011-10-06 10:44:00,3,1,2,312,6,Others
14318.0,459,1,158.02,2010-09-05 15:32:00,1,1,1,111,3,Hibernating
14319.0,423,1,494.85,2010-10-11 13:38:00,1,1,2,112,4,Hibernating
14320.0,206,5,1346.75,2011-05-17 09:24:00,2,4,4,244,10,At Risk
14321.0,10,7,2218.06,2011-11-29 09:47:00,5,4,4,544,13,Champions
14322.0,428,4,474.1,2010-10-06 15:17:00,1,3,2,132,6,Others
14323.0,114,2,605.0600000000001,2011-08-17 11:37:00,3,2,2,322,7,Others
14324.0,409,2,701.61,2010-10-26 11:44:00,2,2,3,223,7,Hibernating
14325.0,569,1,245.48000000000002,2010-05-19 09:20:00,1,1,1,111,3,Hibernating
14326.0,241,3,940.98,2011-04-11 15:04:00,2,3,3,233,8,At Risk
14327.0,162,6,1894.93,2011-06-29 13:58:00,3,4,4,344,11,Loyal Customers
14328.0,437,1,445.05,2010-09-27 16:01:00,1,1,2,112,4,Hibernating
14329.0,16,15,9887.62,2011-11-22 15:50:00,5,5,5,555,15,Champions
14330.0,623,1,200.63,2010-03-26 09:10:00,1,1,1,111,3,Hibernating
14331.0,123,2,462.66,2011-08-07 13:17:00,3,2,2,322,7,Others
14332.0,22,5,1917.41,2011-11-17 11:54:00,4,4,4,444,12,Champions
14333.0,67,1,415.2,2011-10-03 10:38:00,3,1,2,312,6,Others
14334.0,16,12,4318.4800000000005,2011-11-23 10:01:00,5,5,5,555,15,Champions
14335.0,15,2,454.86,2011-11-23 13:41:00,5,2,2,522,9,New Customers
14336.0,16,4,1614.91,2011-11-23 11:40:00,5,3,4,534,12,Big Spenders
14338.0,160,3,928.1,2011-07-01 14:08:00,3,3,3,333,9,Potential Loyalists
14339.0,242,2,620.27,2011-04-11 11:06:00,2,2,3,223,7,Hibernating
14340.0,218,1,134.7,2011-05-05 09:44:00,2,1,1,211,4,Hibernating
14341.0,44,18,4452.02,2011-10-25 15:48:00,4,5,5,455,14,Champions
14342.0,20,6,918.44,2011-11-18 13:21:00,4,4,3,443,11,Loyal Customers
14343.0,420,4,1079.66,2010-10-14 13:05:00,1,3,3,133,7,At Risk
14344.0,126,20,2993.05,2011-08-04 13:51:00,3,5,5,355,13,Loyal Customers
14345.0,38,1,108.98,2011-11-01 09:51:00,4,1,1,411,6,New Customers
14346.0,120,5,2315.75,2011-08-11 09:47:00,3,4,4,344,11,Loyal Customers
14347.0,736,1,82.60000000000001,2009-12-03 10:49:00,1,1,1,111,3,Hibernating
14348.0,259,1,409.57,2011-03-24 16:23:00,2,1,2,212,5,Hibernating
14349.0,9,1,133.5,2011-11-29 15:39:00,5,1,1,511,7,New Customers
14350.0,273,3,972.03,2011-03-10 14:14:00,2,3,3,233,8,At Risk
14351.0,164,1,51.0,2011-06-28 11:56:00,3,1,1,311,5,Others
14352.0,156,4,1078.96,2011-07-05 15:41:00,3,3,3,333,9,Potential Loyalists
14353.0,214,3,376.5,2011-05-08 16:06:00,2,3,2,232,7,Others
14354.0,5,2,163.62,2011-12-04 11:32:00,5,2,1,521,8,New Customers
14355.0,365,3,840.0500000000001,2010-12-09 12:16:00,2,3,3,233,8,At Risk
14356.0,79,2,701.23,2011-09-21 09:18:00,3,2,3,323,8,Others
14357.0,42,1,225.12,2011-10-27 16:23:00,4,1,1,411,6,New Customers
14358.0,388,2,400.06,2010-11-15 15:51:00,2,2,2,222,6,Hibernating
14359.0,18,3,912.1800000000001,2011-11-20 13:17:00,5,3,3,533,11,Potential Loyalists
14360.0,31,4,2118.03,2011-11-08 09:12:00,4,3,4,434,11,Big Spenders
14361.0,578,1,214.71,2010-05-10 12:29:00,1,1,1,111,3,Hibernating
14362.0,21,1,151.5,2011-11-17 15:08:00,4,1,1,411,6,New Customers
14363.0,401,2,227.47000000000003,2010-11-02 17:01:00,2,2,1,221,5,Hibernating
14364.0,108,8,3717.35,2011-08-23 11:01:00,3,4,5,345,12,Loyal Customers
14365.0,394,2,634.68,2010-11-10 09:52:00,2,2,3,223,7,Hibernating
14366.0,524,1,136.0,2010-07-02 17:23:00,1,1,1,111,3,Hibernating
14367.0,7,16,9227.82,2011-12-01 13:19:00,5,5,5,555,15,Champions
14368.0,319,1,155.0,2011-01-24 09:52:00,2,1,1,211,4,Hibernating
14369.0,641,2,469.13,2010-03-07 15:47:00,1,2,2,122,5,Hibernating
14370.0,450,6,1175.78,2010-09-15 10:53:00,1,4,3,143,8,At Risk
14371.0,294,1,100.5,2011-02-17 16:35:00,2,1,1,211,4,Hibernating
14372.0,442,2,860.08,2010-09-22 16:17:00,1,2,3,123,6,Hibernating
14373.0,357,1,76.55,2010-12-16 15:40:00,2,1,1,211,4,Hibernating
14374.0,540,1,108.0,2010-06-16 14:25:00,1,1,1,111,3,Hibernating
14375.0,184,3,1106.82,2011-06-07 13:44:00,3,3,3,333,9,Potential Loyalists
14376.0,682,1,215.46,2010-01-25 15:36:00,1,1,1,111,3,Hibernating
14377.0,190,2,617.05,2011-06-01 13:32:00,2,2,3,223,7,Hibernating
14378.0,621,1,131.25,2010-03-28 12:22:00,1,1,1,111,3,Hibernating
14379.0,43,4,1265.16,2011-10-26 16:43:00,4,3,4,434,11,Big Spenders
14380.0,681,1,48.96,2010-01-26 17:11:00,1,1,1,111,3,Hibernating
14381.0,51,2,625.94,2011-10-18 17:10:00,4,2,3,423,9,New Customers
14382.0,25,2,1193.6299999999999,2011-11-13 16:18:00,4,2,3,423,9,New Customers
14383.0,37,3,1247.69,2011-11-01 15:53:00,4,3,4,434,11,Big Spenders
14384.0,500,1,58.5,2010-07-27 09:53:00,1,1,1,111,3,Hibernating
14385.0,8,3,202.10999999999999,2011-11-30 15:36:00,5,3,1,531,9,Potential Loyalists
14386.0,296,1,142.4,2011-02-16 09:45:00,2,1,1,211,4,Hibernating
14387.0,32,3,1727.6,2011-11-07 12:29:00,4,3,4,434,11,Big Spenders
14388.0,9,16,6388.2,2011-11-29 13:32:00,5,5,5,555,15,Champions
14389.0,64,5,1898.01,2011-10-05 15:17:00,3,4,4,344,11,Loyal Customers
14390.0,9,13,6150.03,2011-11-29 13:49:00,5,5,5,555,15,Champions
14391.0,576,1,135.6,2010-05-12 09:42:00,1,1,1,111,3,Hibernating
14392.0,431,1,266.4,2010-10-03 12:56:00,1,1,1,111,3,Hibernating
14393.0,217,1,67.95,2011-05-05 18:16:00,2,1,1,211,4,Hibernating
14394.0,564,1,93.8,2010-05-24 10:43:00,1,1,1,111,3,Hibernating
14395.0,1,20,7801.93,2011-12-07 14:34:00,5,5,5,555,15,Champions
14396.0,64,7,1969.38,2011-10-05 16:09:00,3,4,4,344,11,Loyal Customers
14397.0,2,19,2612.96,2011-12-07 09:22:00,5,5,4,554,14,Champions
14398.0,400,2,707.79,2010-11-03 13:46:00,2,2,3,223,7,Hibernating
14399.0,393,8,2108.21,2010-11-10 13:23:00,2,4,4,244,10,At Risk
14400.0,148,3,1732.47,2011-07-13 15:50:00,3,3,4,334,10,Big Spenders
14401.0,3,22,6795.9,2011-12-05 13:30:00,5,5,5,555,15,Champions
14402.0,651,1,285.6,2010-02-25 13:20:00,1,1,2,112,4,Hibernating
14403.0,129,6,1880.51,2011-08-01 12:57:00,3,4,4,344,11,Loyal Customers
14404.0,33,13,2724.13,2011-11-06 12:30:00,4,5,4,454,13,Champions
14405.0,386,1,195.0,2010-11-18 11:40:00,2,1,1,211,4,Hibernating
14406.0,118,1,156.75,2011-08-12 16:54:00,3,1,1,311,5,Others
14407.0,106,6,2157.73,2011-08-24 14:02:00,3,4,4,344,11,Loyal Customers
14408.0,10,11,4102.27,2011-11-29 11:41:00,5,5,5,555,15,Champions
14409.0,70,9,3427.29,2011-09-29 18:18:00,3,5,5,355,13,Loyal Customers
14410.0,91,11,2631.9,2011-09-08 15:08:00,3,5,4,354,12,Loyal Customers
14411.0,310,1,1063.0,2011-02-02 10:56:00,2,1,3,213,6,Hibernating
14412.0,42,3,1426.19,2011-10-28 10:45:00,4,3,4,434,11,Big Spenders
14413.0,361,4,764.52,2010-12-12 13:37:00,2,3,3,233,8,At Risk
14414.0,91,8,2399.33,2011-09-09 12:09:00,3,4,4,344,11,Loyal Customers
14415.0,0,23,11980.09,2011-12-08 14:38:00,5,5,5,555,15,Champions
14416.0,21,2,490.22,2011-11-17 15:22:00,4,2,2,422,8,New Customers
14417.0,387,1,524.65,2010-11-17 10:55:00,2,1,2,212,5,Hibernating
14418.0,3,3,1937.25,2011-12-06 11:39:00,5,3,4,534,12,Big Spenders
14419.0,10,7,1254.64,2011-11-29 11:22:00,5,4,4,544,13,Champions
14420.0,98,4,1639.17,2011-09-01 18:07:00,3,3,4,334,10,Big Spenders
14421.0,56,6,2469.37,2011-10-13 13:24:00,4,4,4,444,12,Champions
14422.0,0,19,10271.52,2011-12-09 11:26:00,5,5,5,555,15,Champions
14423.0,217,3,916.61,2011-05-05 15:12:00,2,3,3,233,8,At Risk
14424.0,17,1,322.08,2011-11-22 11:48:00,5,1,2,512,8,New Customers
14425.0,434,3,661.39,2010-10-01 10:24:00,1,3,3,133,7,At Risk
14426.0,23,17,11727.94,2011-11-16 12:25:00,4,5,5,455,14,Champions
14427.0,49,4,1263.52,2011-10-20 14:23:00,4,3,4,434,11,Big Spenders
14428.0,6,5,1224.06,2011-12-02 13:17:00,5,4,4,544,13,Champions
14429.0,403,1,516.28,2010-11-01 10:08:00,2,1,2,212,5,Hibernating
14430.0,511,3,1220.9,2010-07-16 11:35:00,1,3,4,134,8,At Risk
14431.0,302,4,2614.2,2011-02-10 10:40:00,2,3,4,234,9,At Risk
14432.0,9,6,2248.5,2011-11-30 08:04:00,5,4,4,544,13,Champions
14433.0,465,1,280.7,2010-08-31 12:35:00,1,1,1,111,3,Hibernating
14434.0,21,6,1372.8,2011-11-18 08:56:00,4,4,4,444,12,Champions
14435.0,501,1,90.42,2010-07-26 12:33:00,1,1,1,111,3,Hibernating
14436.0,98,2,271.7,2011-09-02 10:13:00,3,2,1,321,6,Others
14437.0,365,5,873.34,2010-12-09 09:27:00,2,4,3,243,9,At Risk
14438.0,305,1,131.9,2011-02-06 14:56:00,2,1,1,211,4,Hibernating
14439.0,319,5,9443.04,2011-01-24 11:39:00,2,4,5,245,11,At Risk
14440.0,7,13,5982.03,2011-12-01 15:42:00,5,5,5,555,15,Champions
14441.0,0,11,4611.6900000000005,2011-12-09 09:07:00,5,5,5,555,15,Champions
14442.0,204,7,5367.02,2011-05-19 11:36:00,2,4,5,245,11,At Risk
14443.0,53,5,2082.9700000000003,2011-10-17 10:10:00,4,4,4,444,12,Champions
14444.0,455,1,120.44,2010-09-09 18:56:00,1,1,1,111,3,Hibernating
14445.0,455,1,221.65,2010-09-10 11:09:00,1,1,1,111,3,Hibernating
14446.0,0,5,1200.28,2011-12-09 11:34:00,5,4,3,543,12,Loyal Customers
14447.0,18,6,1711.73,2011-11-21 08:28:00,5,4,4,544,13,Champions
14448.0,8,2,375.35,2011-11-30 13:50:00,5,2,2,522,9,New Customers
14449.0,18,8,2230.96,2011-11-21 12:06:00,5,4,4,544,13,Champions
14450.0,180,7,1128.44,2011-06-12 10:46:00,3,4,3,343,10,Loyal Customers
14451.0,59,12,3258.68,2011-10-10 13:38:00,3,5,5,355,13,Loyal Customers
14452.0,10,4,658.95,2011-11-29 12:06:00,5,3,3,533,11,Potential Loyalists
14453.0,189,1,119.93,2011-06-02 14:15:00,2,1,1,211,4,Hibernating
14454.0,375,5,977.3000000000001,2010-11-28 13:26:00,2,4,3,243,9,At Risk
14455.0,431,4,617.72,2010-10-03 15:48:00,1,3,3,133,7,At Risk
14456.0,4,9,3017.28,2011-12-04 13:59:00,5,5,5,555,15,Champions
14457.0,310,1,113.64,2011-02-02 09:39:00,2,1,1,211,4,Hibernating
14458.0,380,1,228.07,2010-11-24 12:43:00,2,1,1,211,4,Hibernating
14459.0,154,2,5375.741,2011-07-07 13:35:00,3,2,5,325,10,Big Spenders
14460.0,109,9,1093.5,2011-08-21 14:19:00,3,5,3,353,11,Loyal Customers
14461.0,147,13,6676.91,2011-07-14 17:11:00,3,5,5,355,13,Loyal Customers
14462.0,65,12,2242.81,2011-10-04 15:55:00,3,5,4,354,12,Loyal Customers
14463.0,97,4,786.5699999999999,2011-09-02 15:20:00,3,3,3,333,9,Potential Loyalists
14464.0,567,2,111.0,2010-05-20 18:00:00,1,2,1,121,4,Hibernating
14465.0,246,11,3925.85,2011-04-07 12:38:00,2,5,5,255,12,At Risk
14466.0,28,13,4267.15,2011-11-10 14:07:00,4,5,5,455,14,Champions
14467.0,17,12,2203.2400000000002,2011-11-22 12:48:00,5,5,4,554,14,Champions
14468.0,733,1,204.24,2009-12-06 12:21:00,1,1,1,111,3,Hibernating
14469.0,415,4,2093.46,2010-10-19 14:30:00,1,3,4,134,8,At Risk
14470.0,11,3,712.04,2011-11-28 10:31:00,5,3,3,533,11,Potential Loyalists
14471.0,590,2,400.95,2010-04-27 17:12:00,1,2,2,122,5,Hibernating
14472.0,103,9,2118.72,2011-08-28 11:01:00,3,5,4,354,12,Loyal Customers
14473.0,73,2,234.34,2011-09-26 15:10:00,3,2,1,321,6,Others
14474.0,45,2,1258.89,2011-10-24 13:26:00,4,2,4,424,10,Big Spenders
14475.0,71,4,1151.15,2011-09-29 10:46:00,3,3,3,333,9,Potential Loyalists
14476.0,256,1,193.0,2011-03-27 15:39:00,2,1,1,211,4,Hibernating
14477.0,19,7,1969.6,2011-11-20 11:11:00,4,4,4,444,12,Champions
14478.0,381,4,1276.66,2010-11-22 15:29:00,2,3,4,234,9,At Risk
14479.0,253,4,1124.71,2011-03-31 09:07:00,2,3,3,233,8,At Risk
14480.0,10,4,1299.52,2011-11-28 16:35:00,5,3,4,534,12,Big Spenders
14481.0,164,5,2284.69,2011-06-28 10:38:00,3,4,4,344,11,Loyal Customers
14482.0,17,12,4306.72,2011-11-21 13:14:00,5,5,5,555,15,Champions
14483.0,281,2,257.1,2011-03-03 10:26:00,2,2,1,221,5,Hibernating
14484.0,49,4,1070.98,2011-10-20 14:11:00,4,3,3,433,10,Potential Loyalists
14485.0,38,1,162.8,2011-11-01 12:25:00,4,1,1,411,6,New Customers
14486.0,511,2,175.5,2010-07-16 09:42:00,1,2,1,121,4,Hibernating
14487.0,26,7,1266.27,2011-11-13 12:17:00,4,4,4,444,12,Champions
14488.0,67,1,1064.28,2011-10-03 09:30:00,3,1,3,313,7,Others
14489.0,206,4,1574.93,2011-05-16 14:51:00,2,3,4,234,9,At Risk
14490.0,405,2,1273.47,2010-10-29 15:04:00,2,2,4,224,8,Hibernating
14491.0,174,2,340.93,2011-06-17 15:22:00,3,2,2,322,7,Others
14492.0,429,7,1921.91,2010-10-05 13:21:00,1,4,4,144,9,At Risk
14493.0,6,10,5087.86,2011-12-02 16:14:00,5,5,5,555,15,Champions
14494.0,25,3,401.46,2011-11-14 09:21:00,4,3,2,432,9,Potential Loyalists
14495.0,50,3,174.8,2011-10-20 12:28:00,4,3,1,431,8,Potential Loyalists
14496.0,311,7,2363.89,2011-02-01 09:01:00,2,4,4,244,10,At Risk
14497.0,308,2,697.0600000000001,2011-02-03 17:01:00,2,2,3,223,7,Hibernating
14498.0,42,10,3900.83,2011-10-28 12:09:00,4,5,5,455,14,Champions
14499.0,25,7,2101.79,2011-11-13 13:01:00,4,4,4,444,12,Champions
14500.0,87,3,356.85,2011-09-12 16:45:00,3,3,2,332,8,Potential Loyalists
14501.0,183,2,251.21,2011-06-09 12:02:00,3,2,1,321,6,Others
14502.0,19,11,2429.83,2011-11-20 11:50:00,4,5,4,454,13,Champions
14503.0,2,6,3543.26,2011-12-06 13:30:00,5,4,5,545,14,Champions
14504.0,46,4,673.26,2011-10-23 16:00:00,4,3,3,433,10,Potential Loyalists
14505.0,16,19,11879.08,2011-11-22 15:45:00,5,5,5,555,15,Champions
14506.0,16,7,2960.25,2011-11-22 13:02:00,5,4,5,545,14,Champions
14507.0,23,11,3216.7400000000002,2011-11-16 12:21:00,4,5,5,455,14,Champions
14508.0,21,5,822.92,2011-11-17 19:48:00,4,4,3,443,11,Loyal Customers
14509.0,533,1,110.95,2010-06-23 13:21:00,1,1,1,111,3,Hibernating
14510.0,375,3,979.85,2010-11-29 12:46:00,2,3,3,233,8,At Risk
14511.0,10,5,1314.81,2011-11-28 17:05:00,5,4,4,544,13,Champions
14512.0,187,7,1215.97,2011-06-05 12:39:00,3,4,3,343,10,Loyal Customers
14513.0,100,6,788.01,2011-08-31 11:25:00,3,4,3,343,10,Loyal Customers
14514.0,60,9,4380.04,2011-10-09 16:05:00,3,5,5,355,13,Loyal Customers
14515.0,17,12,3724.06,2011-11-22 11:37:00,5,5,5,555,15,Champions
14516.0,515,1,151.17,2010-07-11 14:07:00,1,1,1,111,3,Hibernating
14517.0,32,2,330.45,2011-11-06 14:20:00,4,2,2,422,8,New Customers
14518.0,63,1,174.37,2011-10-06 14:43:00,3,1,1,311,5,Others
14519.0,683,2,203.14,2010-01-25 11:18:00,1,2,1,121,4,Hibernating
14520.0,1,2,270.6,2011-12-08 09:46:00,5,2,1,521,8,New Customers
14521.0,490,1,199.45000000000002,2010-08-05 16:35:00,1,1,1,111,3,Hibernating
14522.0,23,8,1748.42,2011-11-15 13:24:00,4,4,4,444,12,Champions
14523.0,107,1,241.09,2011-08-23 13:13:00,3,1,1,311,5,Others
14524.0,31,13,2909.86,2011-11-08 12:29:00,4,5,4,454,13,Champions
14525.0,19,17,8026.54,2011-11-20 11:37:00,4,5,5,455,14,Champions
14526.0,388,1,258.65,2010-11-15 13:32:00,2,1,1,211,4,Hibernating
14527.0,2,122,27246.88,2011-12-07 12:19:00,5,5,5,555,15,Champions
14528.0,36,1,364.21999999999997,2011-11-02 17:09:00,4,1,2,412,7,New Customers
14529.0,59,3,578.61,2011-10-10 15:27:00,3,3,2,332,8,Potential Loyalists
14530.0,25,16,6088.87,2011-11-14 10:38:00,4,5,5,455,14,Champions
14531.0,479,1,376.34,2010-08-17 10:16:00,1,1,2,112,4,Hibernating
14532.0,235,11,3845.78,2011-04-17 13:05:00,2,5,5,255,12,At Risk
14533.0,24,11,3466.37,2011-11-15 12:05:00,4,5,5,455,14,Champions
14534.0,2,26,6187.66,2011-12-07 12:19:00,5,5,5,555,15,Champions
14535.0,59,9,5973.2300000000005,2011-10-10 15:39:00,3,5,5,355,13,Loyal Customers
14536.0,259,1,170.95,2011-03-25 12:21:00,2,1,1,211,4,Hibernating
14537.0,57,2,641.4,2011-10-13 10:54:00,4,2,3,423,9,New Customers
14538.0,64,5,1370.8400000000001,2011-10-06 10:31:00,3,4,4,344,11,Loyal Customers
14539.0,15,2,537.48,2011-11-24 09:50:00,5,2,2,522,9,New Customers
14540.0,9,11,3709.64,2011-11-30 10:15:00,5,5,5,555,15,Champions
14541.0,58,14,2491.38,2011-10-12 10:08:00,4,5,4,454,13,Champions
14542.0,185,1,103.25,2011-06-07 08:19:00,3,1,1,311,5,Others
14543.0,28,39,14587.87,2011-11-11 12:45:00,4,5,5,455,14,Champions
14544.0,23,3,2938.53,2011-11-15 15:06:00,4,3,5,435,12,Big Spenders
14545.0,673,1,349.25,2010-02-03 15:23:00,1,1,2,112,4,Hibernating
14546.0,4,11,5184.84,2011-12-04 13:00:00,5,5,5,555,15,Champions
14547.0,3,8,3974.75,2011-12-06 11:06:00,5,4,5,545,14,Champions
14548.0,150,9,2541.29,2011-07-12 12:19:00,3,5,4,354,12,Loyal Customers
14549.0,310,4,913.6,2011-02-01 13:47:00,2,3,3,233,8,At Risk
14550.0,10,4,1345.06,2011-11-29 12:12:00,5,3,4,534,12,Big Spenders
14551.0,17,7,878.09,2011-11-21 13:36:00,5,4,3,543,12,Loyal Customers
14552.0,151,3,507.93,2011-07-11 12:49:00,3,3,2,332,8,Potential Loyalists
14553.0,18,9,1818.6,2011-11-20 13:20:00,5,5,4,554,14,Champions
14554.0,9,4,2279.4900000000002,2011-11-29 16:44:00,5,3,4,534,12,Big Spenders
14555.0,56,6,2304.03,2011-10-13 16:24:00,4,4,4,444,12,Champions
14556.0,595,3,815.69,2010-04-22 14:57:00,1,3,3,133,7,At Risk
14557.0,84,1,788.38,2011-09-15 15:48:00,3,1,3,313,7,Others
14558.0,653,3,655.5,2010-02-23 12:51:00,1,3,3,133,7,At Risk
14559.0,389,1,75.6,2010-11-14 16:05:00,2,1,1,211,4,Hibernating
14560.0,6,44,6114.03,2011-12-02 15:22:00,5,5,5,555,15,Champions
14561.0,75,3,1080.76,2011-09-25 12:39:00,3,3,3,333,9,Potential Loyalists
14562.0,3,26,6638.150000000001,2011-12-06 11:05:00,5,5,5,555,15,Champions
14563.0,509,2,640.54,2010-07-18 12:01:00,1,2,3,123,6,Hibernating
14564.0,434,2,2605.62,2010-10-01 09:02:00,1,2,4,124,7,Hibernating
14565.0,95,5,3859.2200000000003,2011-09-05 09:07:00,3,4,5,345,12,Loyal Customers
